,BLDGID,Area,Cool_Elec,Heat_Elec,IN_light_Elec,OUT_light_Elec,HVAC_Intensity,Light_Intensity,Heat_rejection,HVAC_Elec_Intensity,HVAC_Ngas_Intensity,Total_Elec,Total_Elec_Intensity,Heat_NatG,Total_NatG,Total_NatG_Intensity,F_AREA_M2,AVGHT_M
1908,6213,33456.85,377.93,0,3184.45,2604.58,26.19,173.03,89.71,26.19,231.37,11026.66,329.58,7653.6,7740.99,231.37,1759.598,53.63
1909,6213,33456.85,377.93,0,3184.45,2604.58,26.19,173.03,89.71,26.19,231.37,11026.66,329.58,7653.6,7740.99,231.37,1759.598,53.63
1910,6213,33456.85,377.93,0,3184.45,2604.58,26.19,173.03,89.71,26.19,231.37,11026.66,329.58,7653.6,7740.99,231.37,1759.598,53.63
1911,6213,33456.85,377.93,0,3184.45,2604.58,26.19,173.03,89.71,26.19,231.37,11026.66,329.58,7653.6,7740.99,231.37,1759.598,53.63
1912,6213,33456.85,377.93,0,3184.45,2604.58,26.19,173.03,89.71,26.19,231.37,11026.66,329.58,7653.6,7740.99,231.37,1759.598,53.63
1913,6213,33456.85,377.93,0,3184.45,2604.58,26.19,173.03,89.71,26.19,231.37,11026.66,329.58,7653.6,7740.99,231.37,1759.598,53.63
1914,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1915,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1916,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1917,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1918,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1919,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1920,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1921,6229,109508.18,1029.72,0,10423.07,2604.58,21.28,118.97,242.58,21.28,183.94,29632.88,270.6,20055.65,20143.04,183.94,4974.004,63.09
1922,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1923,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1924,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1925,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1926,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1927,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1928,6281,20591.53,380.3,2079.54,1918.54,106.87,127.38,98.36,0,127.38,63.96,7128.7,346.2,1121.29,1317.14,63.96,2572.056,21.89
1929,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1930,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1931,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1932,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1933,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1934,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1935,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1936,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1937,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1938,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1939,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1940,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1941,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1942,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1943,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1944,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1945,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1946,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1947,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1948,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1949,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1950,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1951,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1952,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1953,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1954,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1955,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1956,6291,140929.95,1322.96,0,13413.82,2604.58,21.26,113.66,312.61,21.26,183.37,37385.98,265.28,25755.58,25842.96,183.37,5215.801,80.27
1957,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1958,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1959,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1960,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1961,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1962,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1963,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1964,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1965,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1966,6343,120810.32,1147.49,0,11498.82,2604.58,21.55,116.74,271.47,21.55,188.09,32455.17,268.65,22635.87,22723.26,188.09,5030.074,70.98
1967,64,163.43,14.25,105.64,15.23,106.87,758.54,747.13,0,758.54,247.54,265.75,1626.13,0.18,40.45,247.54,81.653,3.66
1968,643,181.54,28.87,179.5,16.91,106.87,1185.77,681.89,0,1185.77,222.07,360.92,1988.13,0.04,40.31,222.07,36.281,13.18
1969,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1970,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1971,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1972,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1973,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1974,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1975,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1976,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1977,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1978,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1979,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1980,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1981,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1982,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1983,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1984,655,119167.37,1280.25,0,11342.44,2604.58,24.65,117.04,299,24.65,195.6,32419.16,272.05,23221.38,23308.77,195.6,6267.38,53.52
1985,656,19623.22,225.74,0,1867.75,2604.58,29.16,227.91,99.29,29.16,230.31,7602.64,387.43,4432.11,4519.49,230.31,1508.372,35.78
1986,656,19623.22,225.74,0,1867.75,2604.58,29.16,227.91,99.29,29.16,230.31,7602.64,387.43,4432.11,4519.49,230.31,1508.372,35.78
1987,656,19623.22,225.74,0,1867.75,2604.58,29.16,227.91,99.29,29.16,230.31,7602.64,387.43,4432.11,4519.49,230.31,1508.372,35.78
1988,656,19623.22,225.74,0,1867.75,2604.58,29.16,227.91,99.29,29.16,230.31,7602.64,387.43,4432.11,4519.49,230.31,1508.372,35.78
1989,656,19623.22,225.74,0,1867.75,2604.58,29.16,227.91,99.29,29.16,230.31,7602.64,387.43,4432.11,4519.49,230.31,1508.372,35.78
1990,657,1561.25,32.59,320.78,145.46,106.87,235.65,161.63,0,235.65,54.16,808.31,517.73,44.29,84.56,54.16,520.035,5.35
1991,657,1561.25,32.59,320.78,145.46,106.87,235.65,161.63,0,235.65,54.16,808.31,517.73,44.29,84.56,54.16,520.035,5.35
1992,661,23262.74,263.55,0,2214.17,2604.58,28.5,207.14,115.04,28.5,216.07,8514.32,366.01,4938.96,5026.35,216.07,2324.572,28.21
1993,661,23262.74,263.55,0,2214.17,2604.58,28.5,207.14,115.04,28.5,216.07,8514.32,366.01,4938.96,5026.35,216.07,2324.572,28.21
1994,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
1995,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
1996,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
1997,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
1998,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
1999,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2000,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2001,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2002,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2003,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2004,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2005,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2006,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2007,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2008,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2009,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2010,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2011,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2012,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2013,665,100071.74,1084.17,0,9524.91,2604.58,24.76,121.21,252.96,24.76,194.21,27652.57,276.33,19347.46,19434.84,194.21,7142.746,38.79
2014,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2015,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2016,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2017,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2018,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2019,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2020,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2021,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2022,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2023,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2024,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2025,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2026,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2027,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2028,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2029,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2030,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2031,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2032,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2033,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2034,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2035,668,71988.57,789.35,0,6851.93,2604.58,25.14,131.36,184.41,25.14,200.19,20650.87,286.86,14324.33,14411.71,200.19,6539.624,30.01
2036,671,46857.05,597.04,0,4459.89,2604.58,30.04,150.77,140.41,30.04,252.99,14580.39,311.17,11766.9,11854.28,252.99,1872.907,74.59
2037,671,46857.05,597.04,0,4459.89,2604.58,30.04,150.77,140.41,30.04,252.99,14580.39,311.17,11766.9,11854.28,252.99,1872.907,74.59
2038,671,46857.05,597.04,0,4459.89,2604.58,30.04,150.77,140.41,30.04,252.99,14580.39,311.17,11766.9,11854.28,252.99,1872.907,74.59
2039,671,46857.05,597.04,0,4459.89,2604.58,30.04,150.77,140.41,30.04,252.99,14580.39,311.17,11766.9,11854.28,252.99,1872.907,74.59
2040,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2041,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2042,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2043,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2044,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2045,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2046,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2047,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2048,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2049,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2050,675,19644.48,381.01,2926.03,1830.3,106.87,177.98,98.61,0,177.98,51.65,7799.9,397.05,827.25,1014.7,51.65,3271.68,15.67
2051,68,6803.81,144.17,945.76,633.92,106.87,169.84,108.88,0,169.84,54.28,2715.94,399.18,294.58,369.34,54.28,1359.766,12.7
2052,68,6803.81,144.17,945.76,633.92,106.87,169.84,108.88,0,169.84,54.28,2715.94,399.18,294.58,369.34,54.28,1359.766,12.7
2053,68,6803.81,144.17,945.76,633.92,106.87,169.84,108.88,0,169.84,54.28,2715.94,399.18,294.58,369.34,54.28,1359.766,12.7
2054,68,6803.81,144.17,945.76,633.92,106.87,169.84,108.88,0,169.84,54.28,2715.94,399.18,294.58,369.34,54.28,1359.766,12.7
2055,6823,1744.27,61.56,794.13,162.52,106.87,510.1,154.44,0,510.1,25.83,1369.26,785,4.78,45.05,25.83,348.6,11.45
2056,6854,1370.27,64.78,794.53,127.67,106.87,660.71,171.17,0,660.71,30.36,1304.96,952.34,1.34,41.61,30.36,342.316,10.53
2057,6855,579.31,39.52,331.67,53.98,106.87,660.5,277.66,0,660.5,71.62,613.27,1058.62,1.22,41.49,71.62,96.48,15.02
2058,70,85153.09,1146.58,5948.23,7933.82,106.87,89.8,94.43,0,89.8,69.9,25945.07,304.69,5379.34,5952.32,69.9,12845.267,19.58
2059,70,85153.09,1146.58,5948.23,7933.82,106.87,89.8,94.43,0,89.8,69.9,25945.07,304.69,5379.34,5952.32,69.9,12845.267,19.58
2060,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2061,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2062,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2063,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2064,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2065,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2066,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2067,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2068,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2069,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2070,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2071,7043,344360.91,3180.17,0,32776.54,2604.58,20.94,102.74,742.8,20.94,186.46,87481.01,254.04,64121.17,64208.56,186.46,6144.805,166.18
2072,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2073,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2074,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2075,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2076,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2077,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2078,71,10589.69,140.71,0,1007.94,2604.58,32.18,341.14,57.06,32.18,247.57,5333.73,503.67,2534.28,2621.66,247.57,1175.771,23.84
2079,7192,86599.51,909.51,0,8242.61,2604.58,24.32,125.26,213.96,24.32,216.9,24242.25,279.94,18696.05,18783.44,216.9,2218.876,116.57
2080,7192,86599.51,909.51,0,8242.61,2604.58,24.32,125.26,213.96,24.32,216.9,24242.25,279.94,18696.05,18783.44,216.9,2218.876,116.57
2081,7192,86599.51,909.51,0,8242.61,2604.58,24.32,125.26,213.96,24.32,216.9,24242.25,279.94,18696.05,18783.44,216.9,2218.876,116.57
2082,7196,28315.08,447.24,2009.68,2638.15,106.87,93.03,96.95,0,93.03,72.62,8789.94,310.43,1791.36,2056.32,72.62,5658.876,11.51
2083,72,370.72,31.24,207.78,34.54,106.87,668.67,381.46,0,668.67,110.05,433.96,1170.59,0.53,40.8,110.05,123.483,7.37
